id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
10649,3.0,,6.0,5.0,No,6.0,3.0,Extrovert
8186,3.0,No,7.0,6.0,No,13.0,7.0,Extrovert
15993,2.0,No,4.0,6.0,No,,5.0,Extrovert
15957,3.0,No,4.0,6.0,No,11.0,,Extrovert
11919,3.0,No,4.0,7.0,No,8.0,9.0,Extrovert
10344,2.0,No,5.0,7.0,No,15.0,9.0,Extrovert
10715,2.0,No,8.0,5.0,No,11.0,7.0,Extrovert
5764,3.0,No,7.0,,No,13.0,,Extrovert
24528,11.0,Yes,0.0,0.0,,,2.0,
610,1.0,No,5.0,5.0,No,7.0,10.0,Extrovert
11584,0.0,No,10.0,6.0,No,11.0,10.0,Extrovert
24578,0.0,No,6.0,6.0,No,15.0,8.0,
129,,No,4.0,4.0,No,15.0,3.0,Extrovert
18486,3.0,No,5.0,3.0,No,6.0,8.0,Introvert
2626,8.0,,0.0,2.0,Yes,5.0,0.0,Introvert
7457,2.0,No,5.0,4.0,No,11.0,7.0,Extrovert
21442,3.0,No,9.0,5.0,,10.0,9.0,
21618,,No,4.0,6.0,No,15.0,5.0,
9401,4.0,Yes,1.0,0.0,Yes,4.0,2.0,Introvert
23310,3.0,No,6.0,5.0,No,4.0,9.0,
9522,10.0,Yes,6.0,3.0,Yes,8.0,3.0,Introvert
7746,2.0,,4.0,5.0,No,10.0,10.0,Extrovert
3265,4.0,No,6.0,3.0,No,9.0,4.0,Extrovert
19340,2.0,,7.0,4.0,No,8.0,7.0,
23604,1.0,No,5.0,7.0,No,4.0,8.0,
21978,3.0,,8.0,5.0,No,14.0,7.0,
3182,,Yes,3.0,1.0,Yes,0.0,0.0,Introvert
17953,2.0,No,5.0,6.0,No,,9.0,Extrovert
19574,0.0,No,3.0,6.0,No,14.0,6.0,
12211,,Yes,3.0,2.0,Yes,5.0,,Introvert
12435,8.0,No,8.0,7.0,No,15.0,5.0,Extrovert
15546,2.0,No,6.0,,No,11.0,5.0,Extrovert
22663,4.0,Yes,2.0,0.0,,1.0,2.0,
18237,3.0,No,9.0,7.0,No,14.0,10.0,Extrovert
4879,5.0,Yes,2.0,0.0,Yes,,2.0,Introvert
11926,8.0,Yes,1.0,0.0,Yes,3.0,,Introvert
11072,1.0,No,7.0,6.0,No,6.0,5.0,Extrovert
15842,0.0,No,7.0,7.0,No,14.0,4.0,Extrovert
5126,0.0,,8.0,4.0,No,5.0,8.0,Extrovert
20530,2.0,No,4.0,4.0,No,15.0,4.0,
5031,5.0,Yes,0.0,,Yes,1.0,1.0,Introvert
17364,3.0,,8.0,4.0,No,10.0,9.0,Extrovert
21411,2.0,No,,5.0,No,11.0,6.0,
17894,10.0,Yes,1.0,1.0,Yes,0.0,0.0,Introvert
12312,10.0,,0.0,1.0,Yes,3.0,0.0,Introvert
5543,3.0,No,8.0,5.0,No,4.0,8.0,Extrovert
21925,,No,9.0,5.0,No,5.0,3.0,
9930,2.0,No,7.0,6.0,No,5.0,6.0,Extrovert
17453,2.0,No,6.0,3.0,No,9.0,3.0,Extrovert
22867,2.0,No,6.0,4.0,No,9.0,4.0,
14026,7.0,Yes,1.0,2.0,Yes,3.0,,Introvert
13892,3.0,No,8.0,,No,12.0,,Extrovert
16238,0.0,No,8.0,5.0,No,6.0,9.0,Extrovert
4358,4.0,Yes,1.0,0.0,,4.0,1.0,Introvert
12240,5.0,Yes,3.0,1.0,Yes,1.0,3.0,Introvert
15150,0.0,No,4.0,6.0,No,,8.0,Extrovert
22979,3.0,No,,3.0,No,10.0,8.0,
8412,,Yes,3.0,1.0,Yes,3.0,,Introvert
14944,3.0,No,8.0,4.0,No,13.0,9.0,Extrovert
22504,1.0,No,7.0,4.0,No,11.0,6.0,
24207,0.0,No,7.0,6.0,,14.0,6.0,
17656,1.0,No,8.0,3.0,No,6.0,5.0,Extrovert
19677,2.0,No,9.0,3.0,No,15.0,5.0,
15409,6.0,Yes,1.0,2.0,Yes,0.0,1.0,Introvert
9908,7.0,Yes,0.0,0.0,Yes,0.0,0.0,Introvert
22491,1.0,,4.0,3.0,No,10.0,8.0,
3313,,No,9.0,7.0,No,6.0,6.0,Extrovert
773,1.0,No,6.0,3.0,No,4.0,8.0,Extrovert
5876,3.0,No,7.0,3.0,No,5.0,5.0,Extrovert
20934,2.0,Yes,2.0,3.0,Yes,5.0,8.0,
17094,1.0,No,10.0,5.0,No,8.0,10.0,Extrovert
17153,4.0,Yes,2.0,,Yes,2.0,2.0,Introvert
8681,,No,7.0,5.0,No,8.0,6.0,Extrovert
18952,8.0,Yes,1.0,0.0,Yes,0.0,1.0,
1125,0.0,No,4.0,4.0,No,10.0,4.0,Extrovert
22092,3.0,No,9.0,3.0,No,11.0,7.0,
11555,1.0,No,6.0,7.0,No,6.0,10.0,Extrovert
17566,,No,6.0,5.0,No,6.0,10.0,Extrovert
21856,6.0,Yes,3.0,3.0,Yes,2.0,0.0,
24695,8.0,Yes,2.0,1.0,Yes,0.0,0.0,
6884,,No,10.0,4.0,No,12.0,4.0,Extrovert
18814,3.0,No,6.0,6.0,No,9.0,3.0,
5434,1.0,No,8.0,6.0,No,11.0,4.0,Extrovert
21335,2.0,No,6.0,4.0,No,9.0,3.0,
874,2.0,No,5.0,5.0,No,9.0,4.0,Extrovert
4370,1.0,No,9.0,6.0,No,13.0,4.0,Extrovert
904,3.0,No,8.0,3.0,No,15.0,5.0,Extrovert
21192,1.0,No,6.0,4.0,No,12.0,7.0,
17073,2.0,No,3.0,6.0,No,8.0,3.0,Extrovert
17248,3.0,No,0.0,6.0,No,4.0,7.0,Extrovert
525,3.0,No,3.0,5.0,No,8.0,6.0,Extrovert
19220,,No,9.0,4.0,No,,8.0,
3729,3.0,No,4.0,6.0,No,,6.0,Extrovert
2710,3.0,No,9.0,7.0,No,12.0,,Extrovert
14293,3.0,No,9.0,6.0,No,11.0,,Extrovert
3924,2.0,No,7.0,,No,12.0,9.0,Extrovert
16646,1.0,No,4.0,5.0,No,9.0,7.0,Extrovert
16334,2.0,No,4.0,7.0,No,6.0,,Extrovert
22931,5.0,Yes,1.0,1.0,Yes,0.0,1.0,
17637,2.0,No,,5.0,No,12.0,5.0,Extrovert
17053,,No,4.0,,No,13.0,9.0,Extrovert
19083,2.0,No,9.0,6.0,No,4.0,,
16861,1.0,No,4.0,5.0,No,6.0,3.0,Extrovert
4323,1.0,No,4.0,,No,13.0,3.0,Extrovert
11785,0.0,,8.0,5.0,No,10.0,9.0,Extrovert
5851,1.0,Yes,3.0,2.0,Yes,4.0,2.0,Extrovert
668,3.0,No,6.0,,No,13.0,7.0,Extrovert
12099,5.0,,3.0,0.0,Yes,1.0,2.0,Introvert
1997,0.0,No,9.0,6.0,No,13.0,4.0,Extrovert
14446,2.0,No,8.0,7.0,No,7.0,4.0,Extrovert
3429,1.0,No,4.0,6.0,No,14.0,6.0,Extrovert
3478,0.0,No,5.0,,No,9.0,6.0,Extrovert
22901,,No,5.0,4.0,No,9.0,6.0,
12939,0.0,No,9.0,,No,9.0,5.0,Extrovert
12188,11.0,,3.0,2.0,Yes,3.0,2.0,Introvert
23143,3.0,No,7.0,5.0,No,9.0,8.0,
10708,,No,9.0,5.0,No,11.0,5.0,Extrovert
23627,1.0,No,8.0,3.0,No,6.0,,
2565,1.0,No,4.0,6.0,No,7.0,8.0,Extrovert
22450,3.0,No,8.0,6.0,No,8.0,4.0,
650,9.0,Yes,,2.0,Yes,3.0,1.0,Introvert
22123,8.0,Yes,0.0,1.0,Yes,0.0,,
4629,1.0,No,8.0,3.0,No,4.0,3.0,Extrovert
16923,0.0,No,4.0,5.0,No,5.0,4.0,Extrovert
15444,3.0,No,8.0,,No,14.0,9.0,Extrovert
6062,2.0,No,8.0,7.0,No,6.0,6.0,Extrovert
3594,4.0,,0.0,2.0,Yes,5.0,2.0,Introvert
8230,,No,4.0,7.0,No,11.0,6.0,Extrovert
6796,10.0,,3.0,1.0,Yes,4.0,2.0,Introvert
14258,1.0,No,5.0,6.0,,11.0,6.0,Extrovert
7667,1.0,No,9.0,3.0,No,11.0,8.0,Extrovert
275,3.0,No,6.0,7.0,No,6.0,7.0,Extrovert
7790,3.0,No,10.0,6.0,No,9.0,6.0,Extrovert
6494,0.0,No,5.0,6.0,No,7.0,6.0,Extrovert
20031,,No,9.0,3.0,No,10.0,4.0,
8819,2.0,,6.0,3.0,No,11.0,4.0,Extrovert
20924,6.0,Yes,,0.0,Yes,2.0,2.0,
3901,1.0,No,7.0,6.0,No,7.0,3.0,Extrovert
19493,3.0,No,10.0,5.0,No,12.0,7.0,
24649,8.0,Yes,0.0,0.0,Yes,3.0,2.0,
22998,0.0,No,9.0,4.0,No,9.0,9.0,
10966,2.0,No,5.0,5.0,No,6.0,4.0,Extrovert
4864,7.0,,3.0,1.0,Yes,1.0,2.0,Introvert
19118,2.0,No,5.0,7.0,No,14.0,,
11953,0.0,No,5.0,7.0,No,12.0,7.0,Extrovert
23617,2.0,No,9.0,4.0,No,11.0,10.0,
1740,3.0,No,10.0,5.0,No,8.0,5.0,Extrovert
16071,2.0,No,7.0,3.0,No,4.0,5.0,Extrovert
22282,5.0,Yes,1.0,1.0,Yes,,2.0,
3949,10.0,,1.0,0.0,Yes,3.0,2.0,Introvert
13636,1.0,No,4.0,6.0,No,5.0,5.0,Extrovert
22099,3.0,No,8.0,3.0,No,9.0,4.0,
4251,2.0,No,9.0,,No,15.0,6.0,Extrovert
21747,1.0,No,9.0,7.0,No,11.0,8.0,
20322,1.0,No,7.0,5.0,No,14.0,4.0,
17835,2.0,No,3.0,3.0,No,4.0,8.0,Extrovert
17796,0.0,No,7.0,3.0,No,7.0,9.0,Extrovert
21789,0.0,No,8.0,5.0,No,7.0,10.0,
12958,1.0,,9.0,5.0,No,7.0,8.0,Extrovert
7469,2.0,No,,7.0,No,8.0,9.0,Extrovert
22557,1.0,No,4.0,5.0,No,13.0,4.0,
17144,0.0,No,7.0,3.0,No,8.0,,Extrovert
4948,2.0,No,8.0,4.0,No,9.0,4.0,Extrovert
9552,2.0,No,7.0,7.0,No,14.0,3.0,Extrovert
9177,0.0,No,8.0,7.0,No,11.0,9.0,Extrovert
20914,3.0,No,4.0,,No,5.0,7.0,
12568,4.0,No,7.0,7.0,No,10.0,5.0,Extrovert
16619,2.0,No,7.0,,No,10.0,6.0,Extrovert
18911,10.0,,1.0,2.0,Yes,4.0,2.0,
18812,2.0,No,7.0,7.0,No,7.0,6.0,
21095,0.0,No,6.0,5.0,No,6.0,10.0,
13839,1.0,No,7.0,7.0,No,11.0,8.0,Extrovert
11052,4.0,Yes,,1.0,Yes,1.0,,Introvert
4857,0.0,No,5.0,4.0,No,5.0,,Extrovert
14139,2.0,No,8.0,7.0,No,5.0,9.0,Extrovert
16996,2.0,No,9.0,4.0,No,11.0,,Extrovert
3997,1.0,No,8.0,3.0,No,13.0,7.0,Extrovert
23657,3.0,No,9.0,5.0,No,15.0,,
23756,3.0,No,4.0,4.0,No,12.0,9.0,
19790,7.0,,2.0,,Yes,2.0,1.0,
3375,2.0,No,8.0,5.0,No,10.0,9.0,Extrovert
3158,3.0,No,8.0,4.0,No,14.0,4.0,Extrovert
16083,0.0,,6.0,4.0,No,12.0,5.0,Extrovert
6597,2.0,No,9.0,4.0,No,14.0,10.0,Extrovert
15935,7.0,Yes,0.0,,Yes,1.0,0.0,Introvert
16207,3.0,No,6.0,4.0,No,5.0,3.0,Extrovert
3489,3.0,No,5.0,6.0,No,14.0,7.0,Extrovert
6949,3.0,No,8.0,7.0,No,6.0,9.0,Extrovert
18923,8.0,Yes,0.0,,Yes,3.0,2.0,
12629,3.0,,6.0,4.0,No,12.0,6.0,Extrovert
21821,4.0,Yes,2.0,1.0,Yes,7.0,1.0,
14160,1.0,No,5.0,7.0,,10.0,9.0,Extrovert
22619,2.0,No,4.0,7.0,No,11.0,5.0,
6001,7.0,Yes,3.0,0.0,Yes,3.0,1.0,Introvert
4397,5.0,Yes,0.0,2.0,Yes,5.0,,Introvert
9130,,No,3.0,5.0,No,5.0,1.0,Extrovert
3690,3.0,No,4.0,,No,12.0,6.0,Extrovert
21208,0.0,No,7.0,3.0,,11.0,4.0,
8632,3.0,No,3.0,3.0,No,5.0,8.0,Extrovert
19601,0.0,No,5.0,,No,7.0,9.0,
18124,2.0,No,7.0,7.0,No,15.0,4.0,Extrovert
7296,3.0,No,3.0,5.0,No,,8.0,Extrovert
12750,2.0,No,5.0,7.0,No,7.0,6.0,Extrovert
20454,1.0,No,8.0,5.0,No,5.0,8.0,
11460,3.0,No,6.0,5.0,,8.0,7.0,Extrovert
14174,,No,4.0,4.0,No,13.0,5.0,Extrovert
13771,10.0,Yes,1.0,1.0,Yes,3.0,3.0,Introvert
16770,9.0,Yes,0.0,3.0,,4.0,2.0,Introvert
10958,6.0,Yes,3.0,2.0,Yes,1.0,0.0,Introvert
11185,8.0,,3.0,0.0,Yes,2.0,,Introvert
2108,1.0,No,4.0,6.0,No,8.0,6.0,Extrovert
13870,3.0,No,4.0,3.0,,13.0,9.0,Extrovert
956,0.0,,9.0,5.0,No,7.0,6.0,Extrovert
9258,0.0,No,5.0,5.0,No,7.0,3.0,Extrovert
23208,3.0,No,6.0,3.0,No,13.0,5.0,
23938,2.0,No,9.0,6.0,No,6.0,4.0,
13915,9.0,Yes,3.0,,Yes,5.0,1.0,Introvert
8110,9.0,Yes,1.0,1.0,Yes,4.0,0.0,Introvert
8123,4.0,Yes,2.0,2.0,Yes,1.0,2.0,Introvert
10751,3.0,No,7.0,5.0,No,6.0,,Extrovert
15542,7.0,Yes,0.0,1.0,Yes,0.0,0.0,Introvert
12332,0.0,No,8.0,7.0,No,6.0,5.0,Extrovert
16574,0.0,No,6.0,5.0,No,11.0,3.0,Extrovert
16221,2.0,No,8.0,4.0,No,8.0,9.0,Extrovert
21432,0.0,No,9.0,4.0,No,5.0,8.0,
18240,,No,9.0,6.0,No,12.0,5.0,Extrovert
21717,2.0,No,5.0,7.0,No,9.0,5.0,
4992,3.0,No,4.0,4.0,No,,6.0,Extrovert
4245,8.0,Yes,0.0,1.0,Yes,0.0,0.0,Introvert
17368,3.0,,4.0,5.0,No,8.0,7.0,Extrovert
10224,2.0,No,3.0,4.0,No,15.0,7.0,Extrovert
19400,0.0,No,10.0,3.0,No,11.0,5.0,
23763,3.0,No,,3.0,No,12.0,7.0,
3363,1.0,No,4.0,3.0,No,14.0,,Extrovert
19339,11.0,Yes,2.0,0.0,Yes,,2.0,
19632,1.0,No,,4.0,No,12.0,7.0,
1051,2.0,No,7.0,5.0,No,,4.0,Extrovert
7649,2.0,No,6.0,4.0,No,10.0,10.0,Extrovert
19935,7.0,Yes,0.0,2.0,Yes,3.0,,
16834,3.0,No,4.0,5.0,No,,10.0,Extrovert
4768,2.0,No,7.0,5.0,No,14.0,8.0,Extrovert
13429,10.0,Yes,0.0,4.0,Yes,3.0,1.0,Introvert
3491,4.0,No,7.0,5.0,No,10.0,5.0,Extrovert
11371,0.0,No,4.0,3.0,No,8.0,9.0,Extrovert
18973,9.0,Yes,2.0,0.0,Yes,,2.0,
24356,0.0,No,7.0,4.0,No,,9.0,
8597,0.0,No,5.0,5.0,No,4.0,9.0,Extrovert
16822,1.0,No,7.0,7.0,No,8.0,5.0,Extrovert
372,4.0,Yes,3.0,3.0,Yes,4.0,3.0,Introvert
17060,8.0,Yes,2.0,1.0,Yes,0.0,,Introvert
2275,2.0,No,8.0,7.0,No,13.0,7.0,Extrovert
4157,1.0,No,9.0,6.0,,11.0,10.0,Extrovert
9528,1.0,No,6.0,,No,14.0,5.0,Extrovert
16965,2.0,No,7.0,7.0,No,11.0,5.0,Extrovert
20181,0.0,No,8.0,6.0,No,8.0,4.0,
6988,1.0,No,7.0,3.0,No,9.0,,Extrovert
1161,0.0,No,4.0,6.0,No,7.0,4.0,Extrovert
18216,7.0,Yes,2.0,0.0,,3.0,1.0,Introvert
8076,2.0,No,8.0,4.0,No,15.0,6.0,Extrovert
10808,3.0,No,5.0,3.0,No,5.0,6.0,Extrovert
11275,0.0,No,9.0,7.0,No,14.0,6.0,Extrovert
8955,0.0,No,4.0,,No,15.0,3.0,Extrovert
4352,,,4.0,5.0,No,12.0,3.0,Extrovert
16038,7.0,,2.0,1.0,Yes,1.0,0.0,Introvert
7172,5.0,Yes,0.0,1.0,Yes,5.0,1.0,Introvert
9228,0.0,No,4.0,5.0,No,6.0,9.0,Extrovert
15051,0.0,,4.0,3.0,No,12.0,8.0,Extrovert
23155,,No,6.0,6.0,No,9.0,7.0,
7183,1.0,No,6.0,7.0,No,9.0,4.0,Introvert
7184,3.0,No,8.0,5.0,No,15.0,8.0,Extrovert
20069,9.0,Yes,0.0,,Yes,1.0,1.0,
10700,4.0,Yes,3.0,1.0,Yes,0.0,2.0,Introvert
9874,0.0,No,4.0,4.0,No,4.0,8.0,Extrovert
23577,2.0,No,4.0,,No,14.0,5.0,
6537,2.0,No,6.0,6.0,No,13.0,3.0,Extrovert
10598,0.0,No,3.0,4.0,No,6.0,4.0,Extrovert
7059,,No,6.0,6.0,No,9.0,6.0,Extrovert
8878,2.0,No,3.0,7.0,No,14.0,7.0,Extrovert
6875,0.0,No,5.0,6.0,No,4.0,7.0,Extrovert
20773,2.0,No,5.0,6.0,No,9.0,6.0,
8203,0.0,,9.0,5.0,No,7.0,5.0,Extrovert
6547,10.0,Yes,,0.0,Yes,4.0,1.0,Introvert
22664,2.0,No,8.0,3.0,No,14.0,9.0,
11151,1.0,No,4.0,,No,9.0,8.0,Extrovert
8862,4.0,No,6.0,3.0,No,10.0,5.0,Extrovert
3344,0.0,No,6.0,,No,10.0,7.0,Extrovert
2142,1.0,No,7.0,,No,15.0,5.0,Extrovert
1158,3.0,No,5.0,3.0,No,10.0,,Extrovert
5782,1.0,No,6.0,6.0,No,10.0,5.0,Extrovert
23735,0.0,No,4.0,7.0,No,15.0,9.0,
6706,3.0,No,6.0,7.0,No,14.0,8.0,Extrovert
20362,3.0,No,5.0,4.0,No,9.0,7.0,
6941,0.0,No,8.0,5.0,No,11.0,4.0,Extrovert
5165,3.0,No,5.0,6.0,No,6.0,10.0,Extrovert
16953,1.0,No,9.0,7.0,No,12.0,8.0,Introvert
14929,2.0,No,5.0,,No,8.0,4.0,Extrovert
17063,0.0,No,4.0,7.0,No,10.0,8.0,Extrovert
18361,2.0,No,7.0,7.0,No,10.0,5.0,Extrovert
10560,6.0,Yes,,2.0,Yes,1.0,2.0,Introvert
2964,0.0,No,3.0,4.0,No,7.0,3.0,Extrovert
20992,8.0,Yes,3.0,3.0,Yes,4.0,3.0,
21654,,No,4.0,6.0,No,5.0,3.0,
12118,11.0,,0.0,1.0,Yes,2.0,0.0,Introvert
140,4.0,No,7.0,6.0,No,11.0,6.0,Extrovert
11873,6.0,,0.0,2.0,Yes,5.0,0.0,Introvert
21207,1.0,No,3.0,6.0,No,14.0,8.0,
8363,2.0,No,6.0,4.0,No,10.0,,Extrovert
15204,,No,5.0,7.0,No,11.0,9.0,Extrovert
8096,0.0,No,7.0,3.0,No,13.0,5.0,Extrovert
282,,No,6.0,5.0,No,8.0,5.0,Extrovert
9454,3.0,No,,6.0,No,11.0,4.0,Extrovert
22958,0.0,No,10.0,4.0,,14.0,6.0,
1581,11.0,Yes,2.0,2.0,Yes,,,Introvert
14596,2.0,No,5.0,5.0,No,10.0,7.0,Extrovert
21396,0.0,No,9.0,,No,7.0,5.0,
16297,0.0,,4.0,7.0,No,11.0,4.0,Extrovert
4657,3.0,No,7.0,3.0,No,,7.0,Extrovert
14857,9.0,Yes,0.0,2.0,Yes,,3.0,Introvert
5424,2.0,,6.0,6.0,No,12.0,3.0,Extrovert
24118,7.0,Yes,0.0,0.0,Yes,1.0,,
18282,9.0,Yes,2.0,0.0,Yes,8.0,0.0,Extrovert
7761,5.0,Yes,1.0,1.0,Yes,1.0,,Introvert
13626,1.0,No,7.0,6.0,No,12.0,8.0,Extrovert
2351,1.0,No,7.0,5.0,No,7.0,8.0,Extrovert
11377,1.0,No,7.0,6.0,No,7.0,5.0,Extrovert
16571,3.0,,9.0,4.0,No,12.0,5.0,Extrovert
2474,0.0,No,9.0,,No,14.0,,Extrovert
3107,7.0,Yes,0.0,2.0,,0.0,1.0,Introvert
132,,No,8.0,5.0,No,15.0,7.0,Extrovert
23807,7.0,Yes,1.0,,,2.0,0.0,
14772,3.0,No,9.0,3.0,No,,7.0,Extrovert
6830,7.0,,2.0,2.0,Yes,2.0,1.0,Introvert
16305,9.0,Yes,,2.0,Yes,3.0,0.0,Introvert
24330,,Yes,1.0,1.0,Yes,5.0,2.0,
19310,0.0,,5.0,3.0,No,11.0,3.0,
3038,,No,5.0,3.0,No,12.0,6.0,Extrovert
22684,2.0,No,4.0,,No,5.0,4.0,
14266,,No,4.0,6.0,No,8.0,9.0,Extrovert
4559,0.0,No,4.0,4.0,No,14.0,10.0,Extrovert
23613,2.0,No,6.0,6.0,No,6.0,3.0,
23745,2.0,No,9.0,3.0,No,13.0,5.0,
2893,3.0,No,9.0,5.0,No,10.0,9.0,Extrovert
14267,7.0,Yes,2.0,3.0,Yes,5.0,3.0,Introvert
10119,2.0,No,5.0,4.0,,11.0,4.0,Extrovert
13259,5.0,,1.0,2.0,Yes,2.0,1.0,Introvert
22856,4.0,Yes,2.0,2.0,Yes,2.0,3.0,
15459,0.0,No,6.0,3.0,No,12.0,8.0,Extrovert
12553,6.0,Yes,2.0,1.0,Yes,4.0,2.0,Introvert
15864,3.0,No,6.0,3.0,No,15.0,8.0,Extrovert
5973,2.0,No,9.0,6.0,No,11.0,10.0,Extrovert
22183,3.0,No,9.0,5.0,No,15.0,10.0,
13492,1.0,No,4.0,6.0,,10.0,3.0,Extrovert
13750,9.0,Yes,3.0,1.0,Yes,5.0,3.0,Introvert
3360,8.0,Yes,,0.0,Yes,1.0,3.0,Introvert
20913,1.0,No,6.0,4.0,No,4.0,6.0,
3477,0.0,No,8.0,7.0,No,12.0,3.0,Extrovert
24630,0.0,No,5.0,5.0,No,15.0,3.0,
14011,1.0,No,8.0,7.0,No,9.0,7.0,Extrovert
17038,3.0,,5.0,4.0,No,13.0,9.0,Extrovert
11215,6.0,Yes,2.0,,Yes,0.0,2.0,Introvert
1585,2.0,No,4.0,7.0,No,6.0,4.0,Introvert
12446,10.0,Yes,0.0,2.0,,2.0,0.0,Introvert
16268,5.0,,3.0,1.0,Yes,3.0,0.0,Introvert
19611,1.0,No,9.0,,No,12.0,3.0,
12901,0.0,No,4.0,5.0,No,4.0,9.0,Introvert
6040,3.0,No,9.0,,No,12.0,4.0,Extrovert
5547,3.0,No,9.0,7.0,No,10.0,3.0,Extrovert
1077,1.0,No,5.0,5.0,No,14.0,8.0,Extrovert
2983,3.0,No,4.0,,No,11.0,7.0,Extrovert
12046,2.0,No,4.0,5.0,No,9.0,5.0,Extrovert
3409,10.0,Yes,,1.0,Yes,4.0,2.0,Introvert
11923,2.0,No,3.0,3.0,No,4.0,3.0,Extrovert
20110,3.0,No,7.0,4.0,No,8.0,3.0,
21326,,No,3.0,5.0,No,4.0,5.0,
21001,3.0,No,6.0,6.0,,12.0,4.0,
12139,3.0,No,8.0,7.0,No,3.0,9.0,Introvert
4583,1.0,No,5.0,4.0,No,10.0,,Extrovert
11013,2.0,No,8.0,4.0,No,14.0,8.0,Extrovert
108,9.0,No,6.0,6.0,No,15.0,4.0,Extrovert
8142,3.0,No,8.0,7.0,No,6.0,7.0,Extrovert
6116,3.0,No,8.0,7.0,No,13.0,7.0,Extrovert
18969,3.0,No,7.0,3.0,,5.0,5.0,
23221,0.0,No,4.0,4.0,No,13.0,6.0,
4611,4.0,Yes,3.0,,Yes,2.0,2.0,Introvert
8048,4.0,Yes,3.0,2.0,Yes,5.0,1.0,Introvert
13623,4.0,Yes,3.0,1.0,,2.0,1.0,Introvert
19741,7.0,Yes,,3.0,Yes,3.0,0.0,
2743,2.0,No,7.0,3.0,,7.0,9.0,Extrovert
14217,0.0,No,8.0,5.0,No,14.0,,Extrovert
11225,2.0,No,6.0,6.0,No,9.0,8.0,Extrovert
12661,2.0,No,6.0,3.0,No,10.0,6.0,Extrovert
2295,5.0,Yes,1.0,0.0,Yes,1.0,3.0,Introvert
11515,9.0,Yes,0.0,,Yes,1.0,2.0,Introvert
8111,1.0,No,7.0,7.0,No,15.0,3.0,Extrovert
11230,1.0,No,9.0,7.0,No,5.0,4.0,Extrovert
14657,,No,4.0,6.0,No,6.0,5.0,Extrovert
5387,0.0,No,5.0,4.0,No,,4.0,Extrovert
16317,,No,5.0,6.0,No,,5.0,Extrovert
16987,1.0,No,8.0,,No,6.0,3.0,Extrovert
20740,0.0,No,8.0,,No,7.0,7.0,
6843,1.0,,0.0,2.0,,2.0,0.0,Introvert
21457,1.0,Yes,3.0,2.0,Yes,2.0,0.0,
15309,0.0,No,9.0,4.0,No,8.0,8.0,Extrovert
4899,0.0,No,5.0,6.0,No,10.0,6.0,Extrovert
15617,1.0,No,8.0,4.0,No,15.0,9.0,Extrovert
21185,0.0,No,3.0,5.0,No,5.0,5.0,
10189,0.0,No,8.0,4.0,No,9.0,9.0,Extrovert
5028,3.0,No,7.0,3.0,No,12.0,9.0,Extrovert
9611,1.0,No,7.0,7.0,,7.0,7.0,Extrovert
6516,3.0,No,9.0,5.0,No,5.0,4.0,Extrovert
17776,7.0,Yes,3.0,0.0,Yes,4.0,0.0,Introvert
18197,2.0,No,6.0,3.0,No,9.0,7.0,Extrovert
11710,1.0,No,8.0,6.0,No,13.0,6.0,Extrovert
12773,4.0,Yes,0.0,2.0,Yes,5.0,1.0,Introvert
6118,3.0,No,9.0,7.0,No,10.0,5.0,Extrovert
17163,4.0,No,8.0,7.0,No,10.0,7.0,Extrovert
2709,0.0,No,,5.0,No,9.0,5.0,Extrovert
2818,8.0,Yes,2.0,2.0,Yes,3.0,3.0,Introvert
23470,4.0,Yes,,1.0,Yes,4.0,1.0,
4974,9.0,,2.0,0.0,Yes,0.0,2.0,Introvert
1367,6.0,Yes,1.0,2.0,Yes,2.0,1.0,Introvert
8734,0.0,No,5.0,5.0,No,9.0,7.0,Extrovert
1726,1.0,No,4.0,4.0,No,8.0,10.0,Extrovert
5845,1.0,No,10.0,4.0,No,11.0,6.0,Extrovert
8343,2.0,No,5.0,,No,7.0,9.0,Extrovert
1866,,Yes,2.0,2.0,Yes,,2.0,Introvert
12466,,Yes,0.0,2.0,Yes,2.0,1.0,Introvert
19044,0.0,No,4.0,7.0,No,13.0,5.0,
17331,3.0,No,,6.0,No,15.0,3.0,Extrovert
14667,3.0,No,6.0,4.0,No,9.0,6.0,Extrovert
20376,2.0,No,4.0,,No,11.0,6.0,
776,0.0,No,5.0,3.0,No,8.0,7.0,Extrovert
19329,4.0,Yes,2.0,1.0,Yes,5.0,1.0,
18430,3.0,No,5.0,,No,5.0,6.0,Extrovert
18618,1.0,No,8.0,4.0,No,10.0,10.0,
14643,1.0,No,5.0,,No,12.0,3.0,Extrovert
12694,4.0,,2.0,2.0,Yes,1.0,0.0,Introvert
1801,2.0,No,6.0,4.0,No,13.0,4.0,Extrovert
12627,5.0,Yes,3.0,2.0,No,4.0,1.0,Introvert
16049,10.0,Yes,1.0,0.0,,1.0,1.0,Introvert
17313,3.0,,9.0,4.0,No,11.0,8.0,Extrovert
10599,4.0,Yes,3.0,1.0,Yes,1.0,1.0,Introvert
4694,3.0,No,4.0,3.0,No,11.0,5.0,Extrovert
17672,2.0,No,7.0,5.0,No,,7.0,Extrovert
8942,7.0,Yes,,2.0,Yes,1.0,0.0,Introvert
11262,3.0,No,,7.0,No,10.0,6.0,Extrovert
3812,0.0,No,8.0,3.0,No,9.0,5.0,Extrovert
